t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,network_used
-2.0,18.807838,-9.694801,2.0241354,0.42173484,-0.27745736,-0.86091197,0.06314813,-10.601575,-4.6785994,0.43607044,1.5941268,-0.072918124,-0.63078696,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,12.10793,-1.0974799,-3.5099110000000002,-1.4638163,0
-1.99,18.7012,-9.741238000000001,2.0284057,0.42247066,-0.28275952,-0.859281,0.05658382,-10.725774000000001,-4.608411299999999,0.41762605,1.5444833,-0.26073182,-0.7745044,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,11.534642999999999,-3.5016232000000005,-5.7126875,0.14350519,0
-1.98,18.593329999999998,-9.786964999999999,2.03248,0.42256629999999995,-0.2876534,-0.85806245,0.049214605,-10.847533,-4.5370555,0.39692940000000004,1.5278791999999999,-0.4445905,-0.91343325,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,11.534642999999999,-3.5016232000000005,-5.7126875,0.14350519,0
-1.97,18.484257,-9.831974,2.0363371,0.42203978,-0.29226997,-0.85719305,0.04099725,-10.966619999999999,-4.4645605,0.37421329999999997,1.5395523000000002,-0.6255059000000001,-1.0478433,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,11.534642999999999,-3.5016232000000005,-5.7126875,0.14350519,0
-1.96,18.374006,-9.876253,2.0399580000000004,0.42089987,-0.29671907,-0.8566117,0.03189565,-11.082811999999999,-4.3909254,0.34968168,1.5753937,-0.80424047,-1.1779833,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.11104,-3.3883111000000006,-5.6568146,0.47524914,0
-1.95,18.262610000000002,-9.919788,2.0433252,0.41914764,-0.3010921,-0.8562593000000001,0.021880262999999997,-11.195892,-4.3161287,0.32351398,1.6318538999999999,-0.9813549000000001,-1.304082,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.11104,-3.3883111000000006,-5.6568146,0.47524914,0
-1.94,18.150098999999997,-9.96257,2.0464232,0.41677780000000003,-0.30546418,-0.8560774,0.010927585,-11.305648,-4.2401366,0.2958692,1.7058631999999998,-1.1572493000000001,-1.4263508,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.11104,-3.3883111000000006,-5.6568146,0.47524914,0
-1.93,18.036509,-10.004586,2.049238,0.41377985,-0.30989626,-0.856008,-0.0009802652,-11.411873,-4.162910500000001,0.26688904,1.7947656000000003,-1.3321942,-1.5449848999999998,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.11104,-3.3883111000000006,-5.6568146,0.47524914,0
-1.92,17.921873,-10.045824,2.0517569,0.41013885,-0.31443644,-0.855993,-0.013855871,-11.514358,-4.084412,0.23670068,1.8962593999999997,-1.5063585,-1.6601645,11.240073328499427,5.999999811929438,-5.999999952179817,-4.5563895036732855,10.576584,-2.029558,-6.5167575,0.99677306,0
-1.91,17.806198000000002,-10.086241000000001,2.0539918000000004,0.40560332,-0.31934437,-0.85599536,-0.027876161,-11.619753999999999,-3.9990265,0.21008325,2.1097627,-1.7814574,-1.7641716,11.240073328499427,5.999999811929438,-5.999999952179817,-4.5563895036732855,10.576584,-2.029558,-6.5167575,0.99677306,0
-1.9,17.689495,-10.125799,2.0559545,0.39993745,-0.32483324,-0.8559601,-0.043193202,-11.720269,-3.912356,0.18221758,2.3229130000000002,-2.0466453999999996,-1.8660223000000002,11.240073328499427,5.999999811929438,-5.999999952179817,-4.5563895036732855,10.576584,-2.029558,-6.5167575,0.99677306,0
-1.89,17.57181,-10.164483,2.0576324,0.39314327,-0.33086833,-0.85579866,-0.059775802999999995,-11.815595,-3.8242614,0.15325013,2.535083,-2.3027825,-1.9657613,11.240073328499427,5.999999811929438,-5.999999952179817,-4.5563895036732855,10.576584,-2.029558,-6.5167575,0.99677306,0
-1.8800000000000001,17.453201,-10.202278999999999,2.059016,0.3852178,-0.3374098,-0.855419,-0.07758955,-11.905422,-3.7346586999999998,0.12330867,2.7457592,-2.550609,-2.0634322,11.240073328499427,5.999999811929438,-5.999999952179817,-4.5563895036732855,10.576584,-2.029558,-6.5167575,0.99677306,0
-1.87,17.333723000000003,-10.239171,2.0600958,0.37615436,-0.34441295,-0.8547261,-0.09659635,-11.98945,-3.6435190000000004,0.09250344,2.9545214,-2.790766,-2.1590781000000003,14.274158652455098,5.999999899688226,-5.9999999737604055,-3.9437729349521047,12.846813000000001,-0.87903583,-6.7258306,0.24577865,0
-1.8599999999999999,17.213394,-10.275096000000001,2.060898,0.3655197,-0.35215893,-0.8536299999999999,-0.11702614,-12.075412,-3.5412690000000002,0.0678112,3.3282776,-3.1914816000000004,-2.2376400000000003,14.274158652455098,5.999999899688226,-5.9999999737604055,-3.9437729349521047,12.846813000000001,-0.87903583,-6.7258306,0.24577865,0
-1.85,17.092241,-10.309992,2.061448,0.3529078,-0.36085844,-0.8519965,-0.13906533,-12.153692999999999,-3.4377867999999996,0.042039428,3.6840265,-3.570003,-2.3159487000000003,14.274158652455098,5.999999899688226,-5.9999999737604055,-3.9437729349521047,12.846813000000001,-0.87903583,-6.7258306,0.24577865,0
-1.84,16.970346,-10.343847,2.0617356,0.33834767,-0.37035733,-0.8496565999999999,-0.16260353,-12.223816000000001,-3.3330754999999996,0.015315732,4.0230236,-3.928237,-2.3938787,18.380067047662532,5.999999932074694,-5.999999981137178,-3.2586308463025584,13.113197,-0.28185370000000004,-6.848312,-0.09071556,0
