t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,network_used
-2.0,17.289463,-10.5370035,1.2298864999999999,-0.3304781,0.16749221,0.90992683,-0.18645027,-10.090953,-5.073185400000001,0.81848663,2.5026669999999998,-1.159908,-1.0448577,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,13.130838,-1.5067462999999999,-5.366713,-2.5761635,0
-1.99,17.187996,-10.587579,1.2381879999999998,-0.3281398,0.17789835,0.9108314000000001,-0.17624573,-10.201605,-5.041191599999999,0.8412450999999999,2.4016232000000004,-1.2686514,-1.2033174999999998,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,7.990270599999999,-1.8392051,-5.590466999999999,-1.5340585,0
-1.98,17.08544,-10.637815,1.246699,-0.32532966,0.18767473,0.91191953,-0.16535269,-10.308859,-5.005654,0.8603813,2.3167937000000003,-1.3608841999999999,-1.3578528,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,7.990270599999999,-1.8392051,-5.590466999999999,-1.5340585,0
-1.97,16.981829,-10.68768,1.255384,-0.3221367,0.19687583,0.9131384,-0.15377328,-10.412563,-4.966851,0.87609476,2.2455688,-1.4391009,-1.5085608,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,7.990270599999999,-1.8392051,-5.590466999999999,-1.5340585,0
-1.96,16.8772,-10.737143,1.2642096999999999,-0.31863493,0.20554808,0.9144376000000001,-0.14151265,-10.512603,-4.925048,0.8885608,2.1857604999999998,-1.5054212,-1.6555363,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,8.166858,-2.0564058000000003,-6.3288236,-2.029661,0
-1.95,16.771587,-10.786172,1.2731445,-0.31488582,0.21373118,0.9157694,-0.1285785,-10.608891499999999,-4.8804940000000006,0.89793426,2.135534,-1.5616456,-1.7988716,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,8.166858,-2.0564058000000003,-6.3288236,-2.029661,0
-1.94,16.665031,-10.834743,1.2821583,-0.31094036,0.22145908,0.9170886,-0.11498061,-10.701367999999999,-4.833428400000001,0.90435326,2.0933504000000003,-1.6093038,-1.9386569,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,8.166858,-2.0564058000000003,-6.3288236,-2.029661,0
-1.93,16.557571,-10.882833,1.2912218999999998,-0.30684045,0.22876069999999998,0.9183523000000001,-0.10073053,-10.789994,-4.7840805,0.90794235,2.0579183000000003,-1.6496946,-2.0749805,7.602003010219001,5.999998837176918,-5.999999894260827,-5.9999921515197405,8.166858,-2.0564058000000003,-6.3288236,-2.029661,0
-1.92,16.449244,-10.930418,1.3003078000000001,-0.30262077,0.23566087,0.9195194,-0.08584133,-10.874744,-4.7326703000000006,0.9088146,2.0281544,-1.683921,-2.2079275000000003,9.181153582672387,5.999999634784792,-5.999999926114265,-5.5080295880490615,9.222324,-0.51650715,-6.3681912,0.8057917,0
-1.91,16.34007,-10.977469000000001,1.3094089,-0.29805395,0.24248321,0.9205636,-0.07020339,-10.958986,-4.677154,0.91111404,2.1210527000000003,-1.8311436,-2.3228117999999998,9.181153582672387,5.999999634784792,-5.999999926114265,-5.5080295880490615,9.222324,-0.51650715,-6.3681912,0.8057917,0
