t,px,py,pz,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,network_used
-2.0,18.807838,-9.694801,2.0241354,0.42173484,-0.27745736,-0.86091197,0.06314813,-10.601575,-4.6785994,0.43607044,1.5941268,-0.072918124,-0.63078696,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,12.769176,-1.409951,-3.8964314,-1.3980953999999999,0
-1.99,18.7012,-9.741238000000001,2.0284057,0.42247066,-0.28275952,-0.859281,0.05658382,-10.725774000000001,-4.608411299999999,0.41762605,1.5444833,-0.26073182,-0.7745044,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,11.993538000000001,-4.209688,-5.377136699999999,-0.025839958,0
-1.98,18.593329999999998,-9.786964999999999,2.03248,0.42256629999999995,-0.2876534,-0.85806245,0.049214605,-10.847533,-4.5370555,0.39692940000000004,1.5278791999999999,-0.4445905,-0.91343325,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,11.993538000000001,-4.209688,-5.377136699999999,-0.025839958,0
-1.97,18.484257,-9.831974,2.0363371,0.42203978,-0.29226997,-0.85719305,0.04099725,-10.966619999999999,-4.4645605,0.37421329999999997,1.5395523000000002,-0.6255059000000001,-1.0478433,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,11.993538000000001,-4.209688,-5.377136699999999,-0.025839958,0
-1.96,18.374006,-9.876253,2.0399580000000004,0.42089987,-0.29671907,-0.8566117,0.03189565,-11.082811999999999,-4.3909254,0.34968168,1.5753937,-0.80424047,-1.1779833,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.113296,-2.8517568,-5.847592400000001,-0.7183904000000001,0
-1.95,18.262610000000002,-9.919788,2.0433252,0.41914764,-0.3010921,-0.8562593000000001,0.021880262999999997,-11.195892,-4.3161287,0.32351398,1.6318538999999999,-0.9813549000000001,-1.304082,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.113296,-2.8517568,-5.847592400000001,-0.7183904000000001,0
-1.94,18.150098999999997,-9.96257,2.0464232,0.41677780000000003,-0.30546418,-0.8560774,0.010927585,-11.305648,-4.2401366,0.2958692,1.7058631999999998,-1.1572493000000001,-1.4263508,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.113296,-2.8517568,-5.847592400000001,-0.7183904000000001,0
-1.93,18.036509,-10.004586,2.049238,0.41377985,-0.30989626,-0.856008,-0.0009802652,-11.411873,-4.162910500000001,0.26688904,1.7947656000000003,-1.3321942,-1.5449848999999998,9.266854554202792,5.9999996349568265,-5.999999921622827,-4.901881503874057,8.113296,-2.8517568,-5.847592400000001,-0.7183904000000001,0
-1.92,17.921873,-10.045824,2.0517569,0.41013885,-0.31443644,-0.855993,-0.013855871,-11.514358,-4.084412,0.23670068,1.8962593999999997,-1.5063585,-1.6601645,11.24007332849943,5.999999811929438,-5.999999952179817,-4.556389503673284,12.588046,-1.3408618,-7.1444182000000005,1.3889858,0
-1.91,17.806198000000002,-10.086241000000001,2.0539918000000004,0.40560332,-0.31934437,-0.85599536,-0.027876161,-11.619753999999999,-3.9990265,0.21008325,2.1097627,-1.7814574,-1.7641716,11.24007332849943,5.999999811929438,-5.999999952179817,-4.556389503673284,12.588046,-1.3408618,-7.1444182000000005,1.3889858,0
-1.9,17.689495,-10.125799,2.0559545,0.39993745,-0.32483324,-0.8559601,-0.043193202,-11.720269,-3.912356,0.18221758,2.3229130000000002,-2.0466453999999996,-1.8660223000000002,11.24007332849943,5.999999811929438,-5.999999952179817,-4.556389503673284,12.588046,-1.3408618,-7.1444182000000005,1.3889858,0
-1.89,17.57181,-10.164483,2.0576324,0.39314327,-0.33086833,-0.85579866,-0.059775802999999995,-11.815595,-3.8242614,0.15325013,2.535083,-2.3027825,-1.9657613,11.24007332849943,5.999999811929438,-5.999999952179817,-4.556389503673284,12.588046,-1.3408618,-7.1444182000000005,1.3889858,0
-1.8800000000000001,17.453201,-10.202278999999999,2.059016,0.3852178,-0.3374098,-0.855419,-0.07758955,-11.905422,-3.7346586999999998,0.12330867,2.7457592,-2.550609,-2.0634322,11.24007332849943,5.999999811929438,-5.999999952179817,-4.556389503673284,12.588046,-1.3408618,-7.1444182000000005,1.3889858,0
-1.87,17.333723000000003,-10.239171,2.0600958,0.37615436,-0.34441295,-0.8547261,-0.09659635,-11.98945,-3.6435190000000004,0.09250344,2.9545214,-2.790766,-2.1590781000000003,14.274158652455098,5.999999899688226,-5.9999999737604055,-3.9437729349521033,14.876423,0.12944338,-7.595255,-0.09471479,0
-1.8599999999999999,17.213394,-10.275096000000001,2.060898,0.3655197,-0.35215893,-0.8536299999999999,-0.11702614,-12.075412,-3.5412690000000002,0.0678112,3.3282776,-3.1914816000000004,-2.2376400000000003,14.274158652455098,5.999999899688226,-5.9999999737604055,-3.9437729349521033,14.876423,0.12944338,-7.595255,-0.09471479,0
-1.85,17.092241,-10.309992,2.061448,0.3529078,-0.36085844,-0.8519965,-0.13906533,-12.153692999999999,-3.4377867999999996,0.042039428,3.6840265,-3.570003,-2.3159487000000003,14.274158652455098,5.999999899688226,-5.9999999737604055,-3.9437729349521033,14.876423,0.12944338,-7.595255,-0.09471479,0
-1.84,16.970346,-10.343847,2.0617356,0.33834767,-0.37035733,-0.8496565999999999,-0.16260353,-12.223816000000001,-3.3330754999999996,0.015315732,4.0230236,-3.928237,-2.3938787,18.380067047662536,5.999999932074694,-5.999999981137178,-3.25863084630256,13.800170999999999,0.5953964,-7.8259683,-0.75255626,0
-1.83,16.8477,-10.3764925,2.0618563,0.32185888,-0.38051456,-0.8464537,-0.18743393,-12.303835000000001,-3.195402,0.008959159,4.330710400000001,-4.2519264,-2.4363124,18.380067047662536,5.999999932074694,-5.999999981137178,-3.25863084630256,13.800170999999999,0.5953964,-7.8259683,-0.75255626,0
-1.82,16.724301999999998,-10.407739,2.0619191999999997,0.30358097,-0.39111856,-0.8422497,-0.21326081,-12.373864,-3.053171,0.0038037440000000004,4.5904837,-4.5250699999999995,-2.4766638,18.380067047662536,5.999999932074694,-5.999999981137178,-3.25863084630256,13.800170999999999,0.5953964,-7.8259683,-0.75255626,0
-1.81,16.600260000000002,-10.437541,2.0619363999999996,0.28370684,-0.40193635,-0.83691573,-0.23985314,-12.432953,-2.9068115000000003,-0.00017479685,4.809807,-4.755559,-2.5150352000000002,18.380067047662536,5.999999932074694,-5.999999981137178,-3.25863084630256,13.800170999999999,0.5953964,-7.8259683,-0.75255626,0
-1.8,16.475683,-10.465862,2.0619195,0.26241082,-0.41276899999999994,-0.8303444999999999,-0.26700202,-12.480255,-2.7569265,-0.0030525997,4.994981299999999,-4.950051,-2.5515234,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,14.828123000000001,0.6986851,-7.405462299999999,-0.37045947,0
-1.79,16.350668,-10.492560000000001,2.061947,0.23983502,-0.42345792,-0.82246083,-0.2944834,-12.520000999999999,-2.5825080000000002,0.008760651999999999,5.1513805,-5.114111,-2.5696925999999998,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,14.828123000000001,0.6986851,-7.405462299999999,-0.37045947,0
-1.7799999999999998,16.22533,-10.517503999999999,2.0620974999999997,0.21610986,-0.43386844,-0.81320995,-0.32209328,-12.544757,-2.4059236,0.021505121000000002,5.2834315,-5.252545,-2.5869699,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,14.828123000000001,0.6986851,-7.405462299999999,-0.37045947,0
-1.77,16.099826999999998,-10.540676,2.0623796000000003,0.19137275,-0.44387597,-0.80254304,-0.3496785,-12.553978,-2.228293,0.034953024,5.3949256,-5.369356,-2.6033995,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,14.828123000000001,0.6986851,-7.405462299999999,-0.37045947,0
-1.7599999999999998,15.974306,-10.562071000000001,2.0627985,0.16575186,-0.45337468,-0.7904263000000001,-0.3770991,-12.547275,-2.0508296,0.04884199,5.489064,-5.4679203,-2.619023,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,15.716837,0.39949635,-6.1847987,-0.089689165,0
-1.75,15.848935999999998,-10.581697,2.063357,0.1393674,-0.46227473,-0.7768392,-0.40422684,-12.524412,-1.8748153000000003,0.06288163,5.5685487,-5.551087,-2.63388,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,15.716837,0.39949635,-6.1847987,-0.089689165,0
-1.7399999999999998,15.723875,-10.599577,2.0640557,0.11233243,-0.47050020000000004,-0.7617729,-0.43094406,-12.485315,-1.7015791,0.0767598,5.6356606,-5.621261,-2.6480078999999996,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,15.716837,0.39949635,-6.1847987,-0.089689165,0
-1.73,15.599285,-10.615744,2.0648906000000005,0.0847538,-0.47798693,-0.74522865,-0.45714235,-12.430066,-1.5324764,0.09014855,5.6923275,-5.680473,-2.6614424999999997,20.999998467931334,5.9999999027148405,-5.999999966339332,-2.9217905134627364,15.716837,0.39949635,-6.1847987,-0.089689165,0
-1.72,15.475328,-10.630245,2.0658557,0.05673266,-0.4846811,-0.7272171,-0.48272198,-12.358903999999999,-1.3688685,0.10270984,5.7401743,-5.7304335,-2.674218,20.99999891845874,4.135653306688804,-5.4581409194519415,-0.7469224434088494,13.590329999999998,-0.43093947,-3.829068,0.67936355,0
