time-since-start [s],throttle_mpc,roll_mpc,pitch_mpc,yaw_mpc,throttle_nw,roll_nw,pitch_nw,yaw_nw,position_x [m],position_y [m],position_z [m],rotation_w [quaternion],rotation_x [quaternion],rotation_y [quaternion],rotation_z [quaternion],velocity_x [m/s],velocity_y [m/s],velocity_z [m/s],omega_x [rad/s],omega_y [rad/s],omega_z [rad/s],network_used,gaze_2d_norm_x,gaze_2d_norm_y,gaze_2d_x,gaze_2d_y,gaze_3d_x,gaze_3d_y,gaze_3d_z,angle_rad,angle_deg,high_level_label
0.0,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,13.05426,0.2588254,-5.0232744,-0.6036974,16.74206,-11.085552,1.624456,-0.1672283,0.42138967,-0.2136261,-0.86534923,-10.558548,-2.9899895,-0.18067257,1.4406465,-0.24071772,-0.03911909,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.01,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,13.827094,1.427954,-3.3988724,-0.6548104,16.636133,-11.115177,1.622456,-0.18712641,0.39029002,-0.23388217,-0.870607,-10.625662,-2.934166,-0.21881016,5.9999995,-6.0,-0.23210707,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.02,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,13.827094,1.427954,-3.3988724,-0.6548104,16.529572,-11.144221,1.6200911,-0.2066875,0.35848743,-0.253717,-0.8742967,-10.685629,-2.8739858,-0.2536801,5.9999995,-6.0,-0.23210707,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.03,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,13.827094,1.427954,-3.3988724,-0.6548104,16.422447,-11.172643,1.617392,-0.22587635,0.32603917,-0.27309486,-0.87641174,-10.738019,-2.8098962,-0.28572223,5.9999995,-6.0,-0.23210707,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.04,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,11.686425,-1.0094314,-1.2310803,-0.5909078,16.314838,-11.200406,1.6143847,-0.24465837,0.29300368,-0.29198086,-0.8769483,-10.782452,-2.7423725,-0.31539667,5.9999995,-6.0,-0.23210707,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.05,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,11.686425,-1.0094314,-1.2310803,-0.5909078,16.206825,-11.227479,1.6110904,-0.26299974,0.25944048,-0.310341,-0.8759054,-10.818606,-2.6719148,-0.34318072,5.9999995,-6.0,-0.23210707,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.060000000000000005,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,11.686425,-1.0094314,-1.2310803,-0.5909078,16.098495,-11.253835,1.607526,-0.28086743,0.22541001,-0.32814217,-0.8732849,-10.846221,-2.5990446,-0.36956522,5.9999995,-6.0,-0.23210707,0,0.041459298133850096,-0.3489255523681641,0.5207296490669251,0.325537223815918,-0.8637601591146902,0.4911991626058912,-0.11243562683347724,0.7930249743969711,45.43698408141661,1
0.07,10.5934572783232,5.99999961221835,-5.999999833856088,-0.23210706833065306,11.686425,-1.0094314,-1.2310803,-0.5909078,15.989932,-11.279452,1.6037023,-0.29822925,0.19097355,-0.34535235,-0.8690916,-10.865096,-2.5243003,-0.39505112,5.9999995,-6.0,-0.23210707,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.08,17.103162401408415,5.999998139102942,-5.99999967493591,-0.434410238411751,13.062605,-1.6714164,0.018079389,-1.2281972,15.881224,-11.3043165,1.5996262,-0.31505394,0.15619314,-0.3619405,-0.8633329,-10.875094,-2.448234,-0.42014584,5.9999995,-6.0,-0.23210707,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.09,17.103162401408415,5.999998139102942,-5.99999967493591,-0.434410238411751,13.062605,-1.6714164,0.018079389,-1.2281972,15.772453,-11.328178,1.5955231,-0.33218366,0.12149717,-0.37771818,-0.8556993,-10.876786,-2.3241997,-0.40056837,5.999998,-5.9999995,-0.43441024,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.09999999999999999,17.103162401408415,5.999998139102942,-5.99999967493591,-0.434410238411751,13.062605,-1.6714164,0.018079389,-1.2281972,15.663739,-11.350799,1.5916114,-0.348714,0.08658196,-0.3928143,-0.8465216,-10.864011,-2.199871,-0.38198686,5.999998,-5.9999995,-0.43441024,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.10999999999999999,17.103162401408415,5.999998139102942,-5.99999967493591,-0.434410238411751,13.062605,-1.6714164,0.018079389,-1.2281972,15.555223,-11.372178,1.587877,-0.36461508,0.051510517,-0.40720162,-0.8358165,-10.836856,-2.0761862,-0.36519518,5.999998,-5.9999995,-0.43441024,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.11999999999999998,17.103162401408415,5.999998139102942,-5.99999967493591,-0.434410238411751,13.062605,-1.6714164,0.018079389,-1.2281972,15.447051,-11.392327,1.5842985,-0.37985823,0.01634613,-0.42085415,-0.82360315,-10.795515,-1.9540782,-0.3509744,5.999998,-5.9999995,-0.43441024,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.12999999999999998,20.166543547818286,2.286051773335887,-5.999997493814457,0.24422209029496939,11.961804,-3.1994927,1.9738203,-1.4565198,15.339362,-11.411268,1.5808462,-0.39441594,-0.018847752,-0.4337473,-0.8099037,-10.740281,-1.8344691,-0.340087,5.999998,-5.9999995,-0.43441024,0,-0.15932415962219237,-0.21554654439290363,0.4203379201889038,0.39222672780354817,-0.7323125956931102,0.6669355479713376,0.1375326762678286,0.9669903070321322,55.40446342300083,1
0.13999999999999999,20.166543547818286,2.286051773335887,-5.999997493814457,0.24422209029496939,11.961804,-3.1994927,1.9738203,-1.4565198,15.232348,-11.428927,1.5775834,-0.4060184,-0.04816801,-0.43092585,-0.804445,-10.660959,-1.6982726,-0.31243193,2.2860518,-5.9999976,0.24422209,0,0.14814830780029298,0.011044963995615642,0.5740741539001465,0.5055224819978078,-0.27686412879772804,0.9600970274579375,-0.03949622832002414,1.4480132546449305,82.96504817015666,1
0.15,20.166543547818286,2.286051773335887,-5.999997493814457,0.24422209029496939,11.961804,-3.1994927,1.9738203,-1.4565198,15.126183,-11.445259,1.5745976,-0.41720185,-0.077438556,-0.42765966,-0.7981561,-10.570723,-1.5690361,-0.28478914,2.2860518,-5.9999976,0.24422209,0,0.14814830780029298,0.011044963995615642,0.5740741539001465,0.5055224819978078,-0.27686412879772804,0.9600970274579375,-0.03949622832002414,1.4480132546449305,82.96504817015666,1
0.16,19.21079357334255,-0.46939025087503516,-1.8500187399104593,0.04577680489270148,13.456411,-3.770439,2.793082,-1.2365956,15.020971,-11.460334,1.5718857,-0.4279547,-0.106629185,-0.4239521,-0.79104334,-10.4699335,-1.4472756,-0.2577016,2.2860518,-5.9999976,0.24422209,0,0.14814830780029298,0.011044963995615642,0.5740741539001465,0.5055224819978078,-0.27686412879772804,0.9600970274579375,-0.03949622832002414,1.4480132546449305,82.96504817015666,1
0.17,19.21079357334255,-0.46939025087503516,-1.8500187399104593,0.04577680489270148,13.456411,-3.770439,2.793082,-1.2365956,14.916784,-11.474254,1.5694131,-0.43192592,-0.11303411,-0.41809332,-0.7911139,-10.367205,-1.3370761,-0.23660772,-0.46939024,-1.8500187,0.045776803,0,0.14814830780029298,0.011044963995615642,0.5740741539001465,0.5055224819978078,-0.27686412879772804,0.9600970274579375,-0.03949622832002414,1.4480132546449305,82.96504817015666,1
0.18000000000000002,19.21079357334255,-0.46939025087503516,-1.8500187399104593,0.04577680489270148,13.456411,-3.770439,2.793082,-1.2365956,14.813632,-11.487087,1.567158,-0.4358578,-0.119428724,-0.4121964,-0.79111236,-10.262865,-1.2298863,-0.21417573,-0.46939024,-1.8500187,0.045776803,0,0.14814830780029298,0.011044963995615642,0.5740741539001465,0.5055224819978078,-0.27686412879772804,0.9600970274579375,-0.03949622832002414,1.4480132546449305,82.96504817015666,1
0.19000000000000003,19.21079357334255,-0.46939025087503516,-1.8500187399104593,0.04577680489270148,13.456411,-3.770439,2.793082,-1.2365956,14.711532,-11.498864,1.5651338,-0.43974996,-0.12581246,-0.40626195,-0.79103875,-10.156952,-1.125745,-0.19045068,-0.46939024,-1.8500187,0.045776803,0,0.14814830780029298,0.011044963995615642,0.5740741539001465,0.5055224819978078,-0.27686412879772804,0.9600970274579375,-0.03949622832002414,1.4480132546449305,82.96504817015666,1
0.20000000000000004,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.1233425,-4.0576644,4.5346904,-0.6411931,14.610497,-11.509615,1.5633532,-0.44360206,-0.13218474,-0.40029046,-0.7908931,-10.049502,-1.0246904,-0.1654781,-0.46939024,-1.8500187,0.045776803,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.21000000000000005,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.1233425,-4.0576644,4.5346904,-0.6411931,14.510494,-11.51941,1.5617746,-0.44400623,-0.12698747,-0.39699492,-0.7931757,-9.951251,-0.93416625,-0.15004058,-1.1758211,0.557703,-0.19038583,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.22000000000000006,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.1233425,-4.0576644,4.5346904,-0.6411931,14.411466,-11.528298,1.5603573,-0.44439122,-0.12178471,-0.3936822,-0.795424,-9.854803,-0.8434521,-0.1332174,-1.1758211,0.557703,-0.19038583,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.23000000000000007,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.1233425,-4.0576644,4.5346904,-0.6411931,14.313393,-11.536279,1.5591152,-0.44475698,-0.11657669,-0.39035246,-0.7976379,-9.760175,-0.7525598,-0.115029976,-1.1758211,0.557703,-0.19038583,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.24000000000000007,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.546995,-2.6299465,5.4146338,-1.0553421,14.216256,-11.543349,1.5580616,-0.4451035,-0.11136363,-0.38700584,-0.79981726,-9.667384,-0.66150093,-0.09550001,-1.1758211,0.557703,-0.19038583,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.25000000000000006,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.546995,-2.6299465,5.4146338,-1.0553421,14.120038,-11.549508,1.55721,-0.4454308,-0.10614574,-0.3836425,-0.801962,-9.576447,-0.57028735,-0.074649386,-1.1758211,0.557703,-0.19038583,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.26000000000000006,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.546995,-2.6299465,5.4146338,-1.0553421,14.024719,-11.554753,1.5565733,-0.44573882,-0.10092326,-0.38026255,-0.80407214,-9.48738,-0.4789307,-0.052500263,-1.1758211,0.557703,-0.19038583,0,0.21213336944580077,-0.1521688715616862,0.6060666847229004,0.4239155642191569,0.030408775400247084,0.9912599804747635,0.12837039178809573,1.7030767969433196,97.57911265151091,1
0.2700000000000001,17.532591396377384,-1.1758211148936353,0.5577029908908555,-0.19038583777164939,15.546995,-2.6299465,5.4146338,-1.0553421,13.930284,-11.559087,1.5561644,-0.44602758,-0.09569642,-0.37686613,-0.80614746,-9.4002,-0.38744277,-0.029074997,-1.1758211,0.557703,-0.19038583,0,0.06938325881958007,0.019178404808044433,0.5346916294097901,0.5095892024040222,-0.22861251766664525,0.9648603281210181,0.1295409741522699,1.3793413120466917,79.03043568831293,1
0.2800000000000001,16.15623055189619,-1.4947761348496846,1.828081710074457,-0.3361795466773628,16.543139,-2.9138854,5.4884872,-1.0288731,13.836709,-11.562505,1.5559961,-0.44629705,-0.090465434,-0.3734534,-0.8081879,-9.314922,-0.29583535,-0.004396156,-1.1758211,0.557703,-0.19038583,0,0.06938325881958007,0.019178404808044433,0.5346916294097901,0.5095892024040222,-0.22861251766664525,0.9648603281210181,0.1295409741522699,1.3793413120466917,79.03043568831293,1
0.2900000000000001,16.15623055189619,-1.4947761348496846,1.828081710074457,-0.3361795466773628,16.543139,-2.9138854,5.4884872,-1.0288731,13.743943,-11.56504,1.556032,-0.44488642,-0.07910879,-0.371618,-0.8109982,-9.238687,-0.21077824,0.011761023,-1.4947761,1.8280817,-0.33617955,0,0.06938325881958007,0.019178404808044433,0.5346916294097901,0.5095892024040222,-0.22861251766664525,0.9648603281210181,0.1295409741522699,1.3793413120466917,79.03043568831293,1
